# download_kbps_low,upload_kbps_low,ping_ms_low,download_kbps_high,upload_kbps_high,ping_ms_high,cellProb
3.000300000000000182e+03,7.500750000000000000e+03,5.005000000000000426e+01,3.500350000000000364e+03,8.000800000000000182e+03,1.000999999999999943e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,1.001000000000000085e+02,3.500350000000000364e+03,8.000800000000000182e+03,1.501500000000000057e+02,2.985397673628862844e-06
3.000300000000000182e+03,7.500750000000000000e+03,1.501500000000000057e+02,3.500350000000000364e+03,8.000800000000000182e+03,2.001999999999999886e+02,1.492698836814431422e-06
3.000300000000000182e+03,7.500750000000000000e+03,2.002000000000000171e+02,3.500350000000000364e+03,8.000800000000000182e+03,2.502500000000000000e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,2.502500000000000284e+02,3.500350000000000364e+03,8.000800000000000182e+03,3.003000000000000114e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,3.003000000000000114e+02,3.500350000000000364e+03,8.000800000000000182e+03,3.503500000000000227e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,3.503500000000000227e+02,3.500350000000000364e+03,8.000800000000000182e+03,4.004000000000000341e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,4.004000000000000341e+02,3.500350000000000364e+03,8.000800000000000182e+03,4.504500000000000455e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,4.504500000000000455e+02,3.500350000000000364e+03,8.000800000000000182e+03,5.005000000000000568e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,5.005000000000000568e+02,3.500350000000000364e+03,8.000800000000000182e+03,5.505500000000000682e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,5.505500000000000682e+02,3.500350000000000364e+03,8.000800000000000182e+03,6.006000000000000227e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,6.006000000000000227e+02,3.500350000000000364e+03,8.000800000000000182e+03,6.506499999999999773e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,6.506500000000000909e+02,3.500350000000000364e+03,8.000800000000000182e+03,7.007000000000000455e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,7.007000000000000455e+02,3.500350000000000364e+03,8.000800000000000182e+03,7.507500000000000000e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,7.507500000000001137e+02,3.500350000000000364e+03,8.000800000000000182e+03,8.008000000000000682e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,8.008000000000000682e+02,3.500350000000000364e+03,8.000800000000000182e+03,8.508500000000000227e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,8.508500000000000227e+02,3.500350000000000364e+03,8.000800000000000182e+03,9.008999999999999773e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,9.009000000000000909e+02,3.500350000000000364e+03,8.000800000000000182e+03,9.509500000000000455e+02,0.000000000000000000e+00
3.000300000000000182e+03,7.500750000000000000e+03,9.509500000000000455e+02,3.500350000000000364e+03,8.000800000000000182e+03,1.001000000000000000e+03,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,0.000000000000000000e+00,4.000400000000000091e+03,8.000800000000000182e+03,5.004999999999999716e+01,1.418063894973709819e-05
3.500349999999999909e+03,7.500750000000000000e+03,5.005000000000000426e+01,4.000400000000000091e+03,8.000800000000000182e+03,1.000999999999999943e+02,7.463494184072157110e-07
3.500349999999999909e+03,7.500750000000000000e+03,1.001000000000000085e+02,4.000400000000000091e+03,8.000800000000000182e+03,1.501500000000000057e+02,7.463494184072157110e-07
3.500349999999999909e+03,7.500750000000000000e+03,1.501500000000000057e+02,4.000400000000000091e+03,8.000800000000000182e+03,2.001999999999999886e+02,7.463494184072157110e-07
3.500349999999999909e+03,7.500750000000000000e+03,2.002000000000000171e+02,4.000400000000000091e+03,8.000800000000000182e+03,2.502500000000000000e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,2.502500000000000284e+02,4.000400000000000091e+03,8.000800000000000182e+03,3.003000000000000114e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,3.003000000000000114e+02,4.000400000000000091e+03,8.000800000000000182e+03,3.503500000000000227e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,3.503500000000000227e+02,4.000400000000000091e+03,8.000800000000000182e+03,4.004000000000000341e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,4.004000000000000341e+02,4.000400000000000091e+03,8.000800000000000182e+03,4.504500000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,4.504500000000000455e+02,4.000400000000000091e+03,8.000800000000000182e+03,5.005000000000000568e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,5.005000000000000568e+02,4.000400000000000091e+03,8.000800000000000182e+03,5.505500000000000682e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,5.505500000000000682e+02,4.000400000000000091e+03,8.000800000000000182e+03,6.006000000000000227e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,6.006000000000000227e+02,4.000400000000000091e+03,8.000800000000000182e+03,6.506499999999999773e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,6.506500000000000909e+02,4.000400000000000091e+03,8.000800000000000182e+03,7.007000000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,7.007000000000000455e+02,4.000400000000000091e+03,8.000800000000000182e+03,7.507500000000000000e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,7.507500000000001137e+02,4.000400000000000091e+03,8.000800000000000182e+03,8.008000000000000682e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,8.008000000000000682e+02,4.000400000000000091e+03,8.000800000000000182e+03,8.508500000000000227e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,8.508500000000000227e+02,4.000400000000000091e+03,8.000800000000000182e+03,9.008999999999999773e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,9.009000000000000909e+02,4.000400000000000091e+03,8.000800000000000182e+03,9.509500000000000455e+02,0.000000000000000000e+00
3.500349999999999909e+03,7.500750000000000000e+03,9.509500000000000455e+02,4.000400000000000091e+03,8.000800000000000182e+03,1.001000000000000000e+03,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,0.000000000000000000e+00,4.500449999999999818e+03,8.000800000000000182e+03,5.004999999999999716e+01,1.268794011292266698e-05
4.000400000000000091e+03,7.500750000000000000e+03,5.005000000000000426e+01,4.500449999999999818e+03,8.000800000000000182e+03,1.000999999999999943e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,1.001000000000000085e+02,4.500449999999999818e+03,8.000800000000000182e+03,1.501500000000000057e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,1.501500000000000057e+02,4.500449999999999818e+03,8.000800000000000182e+03,2.001999999999999886e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,2.002000000000000171e+02,4.500449999999999818e+03,8.000800000000000182e+03,2.502500000000000000e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,2.502500000000000284e+02,4.500449999999999818e+03,8.000800000000000182e+03,3.003000000000000114e+02,7.463494184072157110e-07
4.000400000000000091e+03,7.500750000000000000e+03,3.003000000000000114e+02,4.500449999999999818e+03,8.000800000000000182e+03,3.503500000000000227e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,3.503500000000000227e+02,4.500449999999999818e+03,8.000800000000000182e+03,4.004000000000000341e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,4.004000000000000341e+02,4.500449999999999818e+03,8.000800000000000182e+03,4.504500000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,4.504500000000000455e+02,4.500449999999999818e+03,8.000800000000000182e+03,5.005000000000000568e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,5.005000000000000568e+02,4.500449999999999818e+03,8.000800000000000182e+03,5.505500000000000682e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,5.505500000000000682e+02,4.500449999999999818e+03,8.000800000000000182e+03,6.006000000000000227e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,6.006000000000000227e+02,4.500449999999999818e+03,8.000800000000000182e+03,6.506499999999999773e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,6.506500000000000909e+02,4.500449999999999818e+03,8.000800000000000182e+03,7.007000000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,7.007000000000000455e+02,4.500449999999999818e+03,8.000800000000000182e+03,7.507500000000000000e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,7.507500000000001137e+02,4.500449999999999818e+03,8.000800000000000182e+03,8.008000000000000682e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,8.008000000000000682e+02,4.500449999999999818e+03,8.000800000000000182e+03,8.508500000000000227e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,8.508500000000000227e+02,4.500449999999999818e+03,8.000800000000000182e+03,9.008999999999999773e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,9.009000000000000909e+02,4.500449999999999818e+03,8.000800000000000182e+03,9.509500000000000455e+02,0.000000000000000000e+00
4.000400000000000091e+03,7.500750000000000000e+03,9.509500000000000455e+02,4.500449999999999818e+03,8.000800000000000182e+03,1.001000000000000000e+03,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,0.000000000000000000e+00,5.000500000000000000e+03,8.000800000000000182e+03,5.004999999999999716e+01,2.388318138903090275e-05
4.500449999999999818e+03,7.500750000000000000e+03,5.005000000000000426e+01,5.000500000000000000e+03,8.000800000000000182e+03,1.000999999999999943e+02,7.463494184072157110e-07
4.500449999999999818e+03,7.500750000000000000e+03,1.001000000000000085e+02,5.000500000000000000e+03,8.000800000000000182e+03,1.501500000000000057e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,1.501500000000000057e+02,5.000500000000000000e+03,8.000800000000000182e+03,2.001999999999999886e+02,2.239048255221647239e-06
4.500449999999999818e+03,7.500750000000000000e+03,2.002000000000000171e+02,5.000500000000000000e+03,8.000800000000000182e+03,2.502500000000000000e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,2.502500000000000284e+02,5.000500000000000000e+03,8.000800000000000182e+03,3.003000000000000114e+02,7.463494184072157110e-07
4.500449999999999818e+03,7.500750000000000000e+03,3.003000000000000114e+02,5.000500000000000000e+03,8.000800000000000182e+03,3.503500000000000227e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,3.503500000000000227e+02,5.000500000000000000e+03,8.000800000000000182e+03,4.004000000000000341e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,4.004000000000000341e+02,5.000500000000000000e+03,8.000800000000000182e+03,4.504500000000000455e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,4.504500000000000455e+02,5.000500000000000000e+03,8.000800000000000182e+03,5.005000000000000568e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,5.005000000000000568e+02,5.000500000000000000e+03,8.000800000000000182e+03,5.505500000000000682e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,5.505500000000000682e+02,5.000500000000000000e+03,8.000800000000000182e+03,6.006000000000000227e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,6.006000000000000227e+02,5.000500000000000000e+03,8.000800000000000182e+03,6.506499999999999773e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,6.506500000000000909e+02,5.000500000000000000e+03,8.000800000000000182e+03,7.007000000000000455e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,7.007000000000000455e+02,5.000500000000000000e+03,8.000800000000000182e+03,7.507500000000000000e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,7.507500000000001137e+02,5.000500000000000000e+03,8.000800000000000182e+03,8.008000000000000682e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,8.008000000000000682e+02,5.000500000000000000e+03,8.000800000000000182e+03,8.508500000000000227e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,8.508500000000000227e+02,5.000500000000000000e+03,8.000800000000000182e+03,9.008999999999999773e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,9.009000000000000909e+02,5.000500000000000000e+03,8.000800000000000182e+03,9.509500000000000455e+02,0.000000000000000000e+00
4.500449999999999818e+03,7.500750000000000000e+03,9.509500000000000455e+02,5.000500000000000000e+03,8.000800000000000182e+03,1.001000000000000000e+03,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,0.000000000000000000e+00,5.500550000000000182e+03,8.000800000000000182e+03,5.004999999999999716e+01,2.462953080743811836e-05
5.000500000000000000e+03,7.500750000000000000e+03,5.005000000000000426e+01,5.500550000000000182e+03,8.000800000000000182e+03,1.000999999999999943e+02,7.463494184072157110e-07
5.000500000000000000e+03,7.500750000000000000e+03,1.001000000000000085e+02,5.500550000000000182e+03,8.000800000000000182e+03,1.501500000000000057e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,1.501500000000000057e+02,5.500550000000000182e+03,8.000800000000000182e+03,2.001999999999999886e+02,7.463494184072157110e-07
5.000500000000000000e+03,7.500750000000000000e+03,2.002000000000000171e+02,5.500550000000000182e+03,8.000800000000000182e+03,2.502500000000000000e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,2.502500000000000284e+02,5.500550000000000182e+03,8.000800000000000182e+03,3.003000000000000114e+02,7.463494184072157110e-07
5.000500000000000000e+03,7.500750000000000000e+03,3.003000000000000114e+02,5.500550000000000182e+03,8.000800000000000182e+03,3.503500000000000227e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,3.503500000000000227e+02,5.500550000000000182e+03,8.000800000000000182e+03,4.004000000000000341e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,4.004000000000000341e+02,5.500550000000000182e+03,8.000800000000000182e+03,4.504500000000000455e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,4.504500000000000455e+02,5.500550000000000182e+03,8.000800000000000182e+03,5.005000000000000568e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,5.005000000000000568e+02,5.500550000000000182e+03,8.000800000000000182e+03,5.505500000000000682e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,5.505500000000000682e+02,5.500550000000000182e+03,8.000800000000000182e+03,6.006000000000000227e+02,0.000000000000000000e+00
5.000500000000000000e+03,7.500750000000000000e+03,6.006000000000000227e+02,5.500550000000000182e+03,8.000800000000000182e+03,6.506499999999999773e+02,0.000000000000000000e+00
